clue_id,definition,row
284138,Attacked,102671
284140,Agree,102672
284142,Intent,102673
284151,a run,102674
284155,a breather,102675
284156,Secures,102676
284156,damages,102677
284157,Advantage,102678
284158,fruit,102679
284159,hammer,102680
284160,Horrible,102681
284162,tunic,102682
284165,Tree,102683
284165,shade,102684
284169,Tea,102685
284171,Serious,102686
284174,sweet,102687
284177,Turncoats,102688
284178,Power,102689
284179,Illness,102690
284179,beef,102691
284180,Rest,102692
284181,say,102693
284185,Book,102694
284186,Puzzled,102695
284187,bear,102696
284410,Seconds,102697
284411,Clips,102698
284411,bracelets,102699
284413,plant,102700
284414,outright,102701
284415,procession,102702
284416,Drive away,102703
284417,Need,102704
284418,Duplicate,102705
284420,Cleansing,102706
284421,Vessels,102707
284423,spots,102708
284424,capital,102709
284425,Put back,102710
284427,Soothing,102711
284430,Pole,102712
284435,Sickness,102713
284436,crown,102714
284437,theatre,102715
284529,plant,102716
284531,balance,102717
284538,Open,102718
284540,Bizarre,102719
284545,Study,102720
284546,Joint,102721
284552,Drink,102722
284587,Corrupt,102723
284588,Dog,102724
284589,here,102725
284590,Living,102726
284591,Rude,102727
284592,Measure,102728
284592,sentence,102729
284593,Weapon,102730
284595,to cheer up,102731
284596,Trouble,102732
284597,divinity,102733
284598,rub out,102734
284599,Tourist,102735
284601,tower,102736
284602,Resolved,102737
284603,hooter,102738
284604,Notice,102739
284605,Sober,102740
284606,Big cat,102741
284607,Bound,102742
284608,bistro,102743
284609,Reasons,102744
284610,Thief,102745
284612,Worker,102746
284613,superficial,102747
284615,understood,102748
284729,Haloes,102749
284763,Criticism,102750
284764,House,102751
284766,Sayings,102752
284773,Investigate,102753
284773,depth,102754
284774,Ring,102755
284775,Rose,102756
284776,bet,102757
284778,Intimidated,102758
284779,Declared,102759
284781,Entrance,102760
284783,Create,102761
284783,trend,102762
284785,performance,102763
284787,Go-slow,102764
284788,Prison,102765
284874,Freak,102766
284875,Service,102767
284875,block,102768
284889,pay back,102769
284892,Constant,102770
284893,claim,102771
284894,Power,102772
284898,Will,102773
284899,type,102774
284901,Indiscriminate,102775
284902,fat,102776
284904,lead,102777
284905,Struggle,102778
284906,Staying power,102779
284907,Tip,102780
284908,Hotels,102781
284910,Run into,102782
284910,tackle,102783
284911,Saw,102784
284913,claim,102785
284916,opposition,102786
284917,Upgrade,102787
284918,Huge,102788
284921,support,102789
284922,cow,102790
284923,Mischievous,102791
284924,free,102792
284925,Judge,102793
284926,A supporter,102794
284927,an alcove,102795
284928,City,102796
284956,Ministry,102797
284957,Sausage,102798
284958,fighter,102799
284959,Copy,102800
284960,Spikes,102801
284962,remorse,102802
284965,principle,102803
284971,Yoghurt,102804
284972,Love,102805
284973,a candidate,102806
284974,Pointlessness,102807
284977,weak spot,102808
284978,Pedant,102809
284981,the riot,102810
285075,Worker,102811
285077,Landlord,102812
285079,Gentle,102813
285079,sort,102814
285080,Motivate,102815
285083,church,102816
285085,City,102817
285087,it,102818
285089,meat,102819
285092,Play,102820
285093,avoidable,102821
285097,Actors,102822
285097,discarded,102823
285137,Begin,102824
285137,Frank,102825
285219,Go,102826
285219,mend,102827
285533,drink,102828
285534,City,102829
285538,Invest,102830
285539,Tourist,102831
285540,Home,102832
285541,Bird,102833
285542,candidate,102834
285551,Pan,102835
285556,drink,102836
285557,Country,102837
285558,Scope,102838
285560,Hard,102839
285560,up,102840
285597,Volcanic rock,102841
285605,spirits,102842
285606,Castle,102843
285607,Cocky,102844
285608,Farewell,102845
285610,Desperate,102846
285611,wanted,102847
285617,servants,102848
285618,Clean,102849
285618,cake,102850
285619,Virgin,102851
285620,Greeks,102852
285622,Weather forecast,102853
285625,harmony,102854
285627,Bury,102855
285659,Family,102856
285661,Grouse,102857
285662,Impairments,102858
285664,Bouncer,102859
285667,lift,102860
285669,Star,102861
285671,Step down,102862
285673,Poet,102863
285675,architect,102864
285676,nationals,102865
285678,Pulse,102866
285715,Egghead,102867
285716,eulogy,102868
285720,idol,102869
285721,Proposal,102870
285722,Fancy,102871
285726,hotshot,102872
285728,River,102873
285730,floor covering,102874
285732,language,102875
285737,gift,102876
285738,Ray,102877
285739,mutt,102878
285740,very important person,102879
285769,another,102880
285786,However,102881
285786,synchronised,102882
285791,bloomers,102883
285792,Card game,102884
285795,country,102885
285821,5,102886
285834,2,102887
285847,Alienate,102888
285849,Primate,102889
285851,thin,102890
285852,however,102891
285853,plant,102892
285856,offal,102893
285857,Novelist,102894
285858,fight,102895
285866,Musicians,102896
285867,cheese,102897
285868,Charge,102898
285869,Gobsmacked,102899
285870,Sheath,102900
285871,Collapsed,102901
285873,shelter,102902
285874,weapon,102903
285875,Outlaw,102904
285877,film director,102905
285878,Goddesses,102906
285879,Picture,102907
285880,shrine,102908
285882,Unsettle,102909
285882,the conductor,102910
285883,Requisition,102911
285887,Vessel,102912
285889,Intends,102913
285889,money,102914
285892,Beef,102915
285892,excellent,102916
285893,Reveal,102917
285894,Yank,102918
285895,timidity,102919
285896,Pitch,102920
285897,outrage,102921
285898,time,102922
285901,sink,102923
285932,entertainment,102924
285933,A sign,102925
285934,Cut,102926
285934,yield,102927
285936,Walk,102928
285937,Leave,102929
285938,a sycophant,102930
285939,Produce,102931
285940,rejection,102932
285946,sound,102933
285947,declaration,102934
285950,Pardon,102935
285951,Good,102936
285953,stretch,102937
285955,Delivers,102938
285956,Somewhat,102939
286012,Inappropriate,102940
286038,diabolical,102941
286039,Virgin,102942
286041,Country,102943
286042,Revolvers,102944
286050,Award,102945
286053,Show trial,102946
286091,Excellent,102947
286091,penalty,102948
286092,libellous,102949
286093,Italian,102950
286095,pass,102951
286096,Accompanist,102952
286097,game,102953
286100,solicitor,102954
286102,Observe,102955
286105,blunt,102956
286110,gasbag,102957
286111,disfigurement,102958
286114,plant,102959
286115,animal,102960
286116,starter,102961
286186,to get down,102962
286260,Criminals,102963
286261,fighting,102964
286267,Appeal,102965
286267,to counsel,102966
286268,port,102967
286269,Capital,102968
286271,card game,102969
286273,Director,102970
286275,Fake,102971
286278,Service,102972
286278,pass,102973
286279,Moving,102974
286279,about,102975
286282,Open,102976
286284,cupboard,102977
286285,drink,102978
286286,menu,102979
286289,Draw,102980
286290,Ogle,102981
286291,Stand up,102982
286292,adventures,102983
286294,Just,102984
286295,gag,102985
286296,crystal,102986
286297,Outline,102987
286298,appetiser,102988
286300,Regal,102989
286302,Temperamental,102990
286303,Eggs,102991
286304,remarkably,102992
286305,refrigerator,102993
286306,Mysterious,102994
286307,The charm,102995
286308,tongue,102996
286309,Stick,102997
286430,Iron,102998
286430,the papers,102999
286437,pudding,103000
286487,Guided,103001
286488,Rough,103002
286488,total,103003
286491,Drunk,103004
286492,mythical creature,103005
286493,star,103006
286494,Kills,103007
286497,Key,103008
286499,plain,103009
286500,Useless,103010
286501,Prominent,103011
286502,Team,103012
286503,ticket,103013
286504,ghetto,103014
286505,Bugs,103015
286506,Mole,103016
286508,Unadorned,103017
286509,Knit,103018
286510,spirit,103019
286598,Draw,103020
286599,pets,103021
286603,rolls,103022
286604,Catch,103023
286606,character,103024
286608,Wine,103025
286608,destroy,103026
286610,Approach,103027
286612,flabbergast,103028
286617,Tree,103029
286618,squeeze,103030
286620,Return,103031
286623,boil,103032
286625,pleased,103033
286627,bite,103034
286628,contentment,103035
286629,Medication,103036
286630,composer,103037
286632,unwanted,103038
286634,United,103039
286635,mercenary,103040
286637,Disheartened,103041
286638,Service,103042
286639,Instruct,103043
286639,archer,103044
286642,brazen,103045
286643,Star,103046
286648,submission,103047
286649,Deliveries,103048
286650,summons,103049
286800,parrot,103050
286819,holocaust,103051
286820,harbour,103052
286821,Simple,103053
286822,body part,103054
286823,wonder,103055
286824,cutting,103056
286825,dripping,103057
286827,Startle,103058
286828,Blast,103059
286829,Pluto,103060
286830,Arouse,103061
286831,beforehand,103062
286832,Tailor,103063
286833,away,103064
286834,determined,103065
286837,Believe,103066
286838,grub,103067
286840,Designer,103068
286841,Lots,103069
286842,iridescent,103070
286843,mean,103071
286844,account,103072
286930,smallholder,103073
286931,harsh,103074
286943,on the way,103075
286948,Copy,103076
286949,Wind,103077
286951,Gas,103078
286954,Strongest,103079
286955,Protection,103080
286957,kind,103081
286961,Duty,103082
286966,a look,103083
286967,Greek,103084
286969,Receivers,103085
286970,Roman emperor,103086
286971,cordiality,103087
286973,Vagabonds,103088
286974,Digging,103089
286978,Look,103090
287007,Ruth,103091
287008,Throw out,103092
287009,Crowd,103093
287009,entertainer,103094
287012,the brave,103095
287013,Irritable,103096
287016,Taking,103097
287019,An opening,103098
287020,Checks,103099
287021,sensitive,103100
287022,An eye,103101
287024,established,103102
287028,Happen,103103
287032,fuss,103104
287034,language,103105
287040,treatment,103106
287041,glaze,103107
287042,ephemeral,103108
287047,hamper,103109
287048,cake,103110
287049,to give out,103111
287052,Bury,103112
287054,cheese,103113
287058,belief,103114
287064,extraterrestrial,103115
287065,appreciation,103116
287070,Malevolence,103117
287073,Die,103118
287074,Defender,103119
287077,Looking,103120
287077,great deal,103121
287086,Comfortable,103122
287087,Fine,103123
287119,Thrill,103124
287119,a song and dance,103125
287122,Philosopher,103126
287124,suit,103127
287127,excitement,103128
287128,Exasperate,103129
287129,Flowers,103130
287130,Prophet,103131
287139,Respected,103132
287140,Destroys,103133
287143,place,103134
287146,Country,103135
287147,Buried,103136
287148,Nervous,103137
287153,Demonstrators,103138
287158,physician,103139
287161,land,103140
287162,Rude,103141
287163,tool,103142
287164,Parishioner,103143
287166,plane,103144
287172,retirement,103145
287175,Soaking,103146
287176,belief,103147
287178,runner,103148
287188,organic compound,103149
287189,occasionally,103150
287199,Careful,103151
287201,Cook,103152
287202,Shorten,103153
287205,duet,103154
287206,rot,103155
287209,Force,103156
287210,ooze,103157
287215,standoffs,103158
287216,matches,103159
287217,space,103160
287219,Consort,103161
287221,Reward,103162
287222,Drench,103163
287223,Conductor,103164
287224,Astonished,103165
287225,vehicles,103166
287226,Fleet,103167
287226,set forth,103168
287227,Assume,103169
287228,Pour,103170
287228,egg on,103171
287228,snow,103172
287229,Glue,103173
287230,trip,103174
287231,Threaten,103175
287231,disgrace,103176
287235,pastry,103177
287236,Film,103178
287237,Nut,103179
287238,Impassive,103180
287239,Underwear,103181
287240,manuscript,103182
287241,Appreciates,103183
287243,Find fault,103184
287246,Filmmaker,103185
287247,Ornament,103186
287248,Irregular,103187
287249,Pull out,103188
287250,Strip,103189
287251,Slug,103190
287252,Stag,103191
287253,Lounge,103192
287254,China,103193
287255,Concealed,103194
287256,restricted,103195
287257,the high point,103196
287258,Fish,103197
287260,A liking,103198
287261,musical arrangement,103199
287263,Father,103200
287263,an art movement,103201
287265,flag,103202
287267,disgrace,103203
287268,a novel,103204
287269,Flower,103205
287271,fruit,103206
287272,Holiday,103207
287273,Stylish,103208
287274,Psychic,103209
287276,Laughter,103210
287278,the classics,103211
287363,Property,103212
287366,Elicit,103213
287368,rampart,103214
287369,Scruffy,103215
287371,Sound,103216
287373,Nevertheless,103217
287374,Cover,103218
287375,table,103219
287377,isolated,103220
287379,cloth,103221
287380,Pour out,103222
287381,common,103223
287383,Forced,103224
287384,Sleep,103225
287385,Destiny,103226
287386,Understanding,103227
287390,Hold up,103228
287390,basket,103229
287391,off,103230
287392,rested,103231
287423,break,103232
287425,worker,103233
287426,Floor,103234
287427,Relative,103235
287429,Model,103236
287431,Type,103237
287432,Mystic,103238
287433,Believe,103239
287435,spur,103240
287436,Trophy,103241
287437,Fit,103242
287440,fabric,103243
287441,problems,103244
287442,tragedy,103245
287443,the consequences,103246
287446,flood,103247
287447,eggs,103248
287451,28,103249
287452,More,103250
287454,Soprano,103251
287460,blackleg,103252
287461,drunk,103253
287466,Fortune,103254
287473,setter,103255
287475,down,103256
287479,fruit,103257
287481,Left-winger,103258
287483,Sated,103259
287486,material,103260
287487,Rooms,103261
287490,game,103262
287494,Study,103263
287495,reference work,103264
287496,store,103265
287499,The country,103266
287501,Clandestine,103267
287503,Fish,103268
287588,tool,103269
287591,Seasons,103270
287594,shrink,103271
287598,swindle,103272
287599,Renunciation,103273
287600,playwright,103274
287603,gradually,103275
287605,transporter,103276
287607,Wake,103277
287612,away,103278
287615,pin,103279
287616,Anxious,103280
287736,Be,103281
287740,Regular,103282
287744,Attendant,103283
287745,plant,103284
287750,Charm,103285
287751,Gaunt,103286
287752,Repulsive,103287
287754,Star,103288
287755,station,103289
287759,Excessive,103290
287761,stew,103291
287762,blanket,103292
287763,love,103293
287766,Cries,103294
287768,Gloom,103295
287769,Window,103296
287773,manliness,103297
287774,fairytale,103298
287777,Unconventional,103299
287778,sterilised,103300
287782,servitude,103301
287783,honours,103302
287785,Evaluate,103303
287787,delights,103304
287791,allowed,103305
287795,likewise,103306
287797,bird,103307
287800,honour,103308
287813,benefits,103309
287815,bare,103310
287816,fruit,103311
287819,unidentified,103312
287821,a row,103313
287822,reddish-brown,103314
287824,partnership,103315
287825,Stone,103316
287855,drink,103317
287856,essential,103318
287858,Sinned,103319
287861,Data,103320
287863,franchise,103321
287866,depraved,103322
287871,namby-pambies,103323
287872,wise,103324
287873,glens,103325
287877,Agreeing,103326
287882,giant,103327
287883,forgiveness,103328
287884,tramps,103329
287885,Stop,103330
287887,Film company,103331
287888,Rival,103332
287889,sensible,103333
287890,Cover,103334
287891,stall,103335
287892,Craft,103336
287893,Protection,103337
287894,Demand,103338
287895,Stupidity,103339
